data,horario,tbs,umidade,globo,itgu, itu, orvalho
2021-02-22,00:00:01,22.69,96.5,22,71.4574403332682,72.55,22.104000925745
2021-02-22,00:10:00,22.6,96.77,22,71.4416825341408,72.41,22.0602292615022
2021-02-22,00:20:00,22.61,96.71,22,71.4416045807949,72.42,22.0600127244302
2021-02-22,00:30:00,22.55,97.31,22,71.4566215625629,72.38,22.1017265626747
2021-02-22,00:40:00,22.49,97.65,21.5,70.9556966004027,72.29,22.0991572233408
2021-02-22,00:50:00,22.53,98.01,21.5,70.9918064717903,72.4,22.1994624216398
2021-02-22,01:00:00,22.41,98.29,21.5,70.9655687528922,72.21,22.1265798691451
2021-02-22,01:10:00,22.35,99.14,21.5,70.9949018667556,72.16,22.2080607409879
2021-02-22,01:20:00,22.36,99.54,21.5,71.0223144922001,72.21,22.284206922778
2021-02-22,01:30:00,22.2,99.52,21.5,70.9635599784789,71.92,22.120999940219
2021-02-22,01:40:00,22.05,100.63,21.5,70.9751045553175,71.73,22.1530682092154
2021-02-22,01:50:00,21.94,100.79,21.5,70.9448569304358,71.55,22.0690470289883
2021-02-22,02:00:00,21.92,101.14,21,70.4581270858322,71.54,22.1059085717561
2021-02-22,02:10:00,21.93,101.63,21,70.4902982723024,71.59,22.1952729786177
2021-02-22,02:20:00,21.84,101.97,21,70.4775705130867,71.46,22.1599180919073
2021-02-22,02:30:00,21.79,102.13,21,70.4687916268202,71.38,22.1355322967228
2021-02-22,02:40:00,21.83,102.1,21,70.4814925589349,71.45,22.1708126637081
2021-02-22,02:50:00,21.81,102.18,21,70.4789034499691,71.42,22.1636206943586
2021-02-22,03:00:00,21.74,102.83,21,70.4911131249798,71.33,22.1975364582773
2021-02-22,03:10:00,21.55,102.8,21,70.4207539636329,71,22.0020943434247
2021-02-22,03:20:00,21.73,103.14,21,70.5052999239819,71.33,22.2369442332829
2021-02-22,03:30:00,21.53,102.86,21,70.4169736839785,70.96,21.9915935666069
2021-02-22,03:40:00,21.47,103.29,21,70.4199201464664,70.87,21.999778184629
2021-02-22,03:50:00,21.33,103.21,21,70.3647489517241,70.61,21.8465248659002
2021-02-22,04:00:00,21.29,103.95,21,70.3924266812393,70.58,21.9234074478868
2021-02-22,04:10:00,21.37,104.15,20.5,69.9327142325882,70.75,22.0353173127451
2021-02-22,04:20:00,21.32,104.34,21,70.4253836595646,70.67,22.0149546099018
2021-02-22,04:30:00,21.32,105.13,21,70.4699397966445,70.72,22.1387216573459
2021-02-22,04:40:00,21.14,105.31,20.5,69.9148351149821,70.4,21.9856530971724
2021-02-22,04:50:00,21.28,106.18,20.5,70.0142009183886,70.71,22.2616692177462
2021-02-22,05:00:00,21.23,106.51,20.5,70.0144193157239,70.66,22.2622758770108
2021-02-22,05:10:00,21.27,106.49,20.5,70.0278208596906,70.72,22.2995023880294
2021-02-22,05:20:00,21.24,107.02,20.5,70.0463145900966,70.71,22.3508738613796
2021-02-22,05:30:00,21.29,107.3,20.5,70.0799411676998,70.81,22.4442810213884
2021-02-22,05:40:00,21.32,107.47,20.5,70.1002160785226,70.88,22.5006002181185
2021-02-22,05:50:00,21.92,106.39,21,70.758063425332,71.93,22.9390650703666
2021-02-22,06:00:00,22.63,103.44,22,71.8478416703151,73.01,23.1884490842087
2021-02-22,06:10:00,23.64,97.91,24,73.884324557684,74.35,23.289790438011
2021-02-22,06:20:00,24.99,90.26,25.5,75.3816367763199,75.96,23.2823243786664
2021-02-22,06:30:00,25.93,85.89,27,76.9187644521456,77.07,23.3854568115156
2021-02-22,06:40:00,26.7,82.53,28,77.9519228855529,77.94,23.4775635709801
2021-02-22,06:50:00,27.14,80.25,29,78.9390710003994,78.37,23.4418638899983
2021-02-22,07:00:00,27.84,76.88,30,79.9275531008556,79.05,23.4098697245988
2021-02-22,07:10:00,28.64,73.14,31,80.9078371509382,79.78,23.3551031970507
2021-02-22,07:20:00,30.34,67.46,31.5,81.5105646899274,81.49,23.6404574720206
2021-02-22,07:30:00,29.38,70.29,32,81.9262312580834,80.5,23.4061979391206
2021-02-22,07:40:00,29.67,67.6,32.5,82.2933614014823,80.53,23.0371150041175
2021-02-22,07:50:00,31.37,60.18,33.5,83.1806925890963,81.79,22.7241460808229
2021-02-22,08:00:00,31.99,56.89,33.5,83.0560195012679,82.09,22.3778319479663
2021-02-22,08:10:00,31.78,54.51,34,83.2336356369972,81.39,21.482321213881
2021-02-22,08:20:00,32.41,51.61,34.5,83.6219241618897,81.73,21.1720115608048
2021-02-22,08:30:00,32.13,50.98,35.5,84.4573161201257,81.25,20.7147670003491
2021-02-22,08:40:00,35.23,45.96,35.5,84.8669207232392,84.29,21.8525575645534
2021-02-22,08:50:00,35.58,42.57,38.5,87.5303042036061,84.03,20.9175116766835
2021-02-22,09:00:00,36.55,38.96,40,88.8241977147119,84.43,20.3449936519775
2021-02-22,09:10:00,36.16,40.13,39.5,88.3719569763675,84.22,20.4776582676875
2021-02-22,09:20:00,38.03,35.55,41,89.760566583936,85.4,20.1682405109333
2021-02-22,09:30:00,36.21,38.86,39.5,88.2006205098275,84,20.0017236384098
2021-02-22,09:40:00,38.62,35.15,40,88.880708193205,85.99,20.5019672033472
2021-02-22,09:50:00,37.93,34.78,40.5,89.1017574385247,85.11,19.7271039959021
2021-02-22,10:00:00,38.52,34.21,40,88.6913349151429,85.66,19.9759303198413
2021-02-22,10:10:00,38.1,34.6,39.5,88.1251482038025,85.27,19.7920783438958
2021-02-22,10:20:00,36.84,35.8,39,87.4252798351341,84.08,19.2368884309281
2021-02-22,10:30:00,38.46,34.15,39,87.662285738,85.57,19.8952381611111
2021-02-22,10:40:00,39.07,32.76,40.5,89.1120481391834,85.93,19.7556892755093
2021-02-22,10:50:00,38.64,33.79,40,88.6572097024897,85.69,19.8811380624713
2021-02-22,11:00:00,39.2,32.27,41.5,90.0651951136335,85.96,19.6255419823153
2021-02-22,11:10:00,40.81,27.94,43,91.2301187019593,86.65,18.6947741721092
2021-02-22,11:20:00,40.84,28.51,43.5,91.8557393843488,86.83,19.0437205120799
2021-02-22,11:30:00,39.04,31.83,41,89.4358527926385,85.67,19.2662577573292
2021-02-22,11:40:00,42.01,26.65,43.5,91.8238236770264,87.6,18.9550657695179
2021-02-22,11:50:00,41.37,24.77,43.5,91.210741090697,86.42,17.2520585852694
2021-02-22,12:00:00,39.71,27.39,43,90.7798105418007,85.32,17.4439181716686
2021-02-22,12:50:00,39.35,28.44,43,90.8843108310989,85.18,17.7341967530525
2021-02-22,13:00:00,39.2,31.14,40.5,88.858965853465,85.68,19.0526829262918
2021-02-22,13:10:00,41.37,27.13,44.5,92.7318158382239,87.05,18.6994884395109
2021-02-22,13:20:00,41.45,25.67,46.5,94.4386272378391,86.74,17.8850756606643
2021-02-22,13:30:00,39.87,29.59,43.5,91.7717945383292,86.05,18.8105403842478
2021-02-22,13:40:00,37.97,33.44,40,88.3868492082014,84.85,19.1301366894484
2021-02-22,13:50:00,35.93,39.42,37.5,86.1942921516678,83.78,19.9841448657438
2021-02-22,14:00:00,40.92,32.99,36.5,85.7308384882511,88.1,21.474551356253
2021-02-22,14:10:00,37.71,38.36,38.5,87.6035973044095,85.68,21.1211036233597
2021-02-22,14:20:00,34.94,44.38,36,85.0668716759991,83.61,21.0190879888865
2021-02-22,14:40:00,34.9,42.59,35.5,84.3133011422531,83.19,20.3147253951476
2021-02-22,14:50:00,34.74,44.85,34,83.0635890010796,83.45,21.0099694474433
2021-02-22,15:00:00,36.98,38.29,37,85.8602426398172,84.79,20.4451184439367
2021-02-22,15:10:00,34.59,44.35,36.5,85.4492154295316,83.16,20.6922650820322
2021-02-22,15:20:00,43.14,35.11,36.5,86.7969833320464,91.22,24.43606481124
2021-02-22,15:30:00,41.36,31.45,39,88.0871837396462,88.19,21.0755103879061
2021-02-22,15:40:00,36.14,49.83,36,86.1458755196197,86.28,24.0163208878326
2021-02-22,15:50:00,40.42,39.4,36,86.1268259245726,89.17,23.9634053460349
2021-02-22,16:00:00,38.12,42.81,35.5,85.3841034612977,87.22,23.2891762813825
2021-02-22,16:10:00,39.11,42.03,35,85.0936157699724,88.24,23.87115491659
2021-02-22,16:20:00,39.93,40.09,36,86.07408907447,88.75,23.81691409575
2021-02-22,16:30:00,32.92,48.29,34,82.9009621972763,81.8,20.5582283257676
2021-02-22,16:40:00,33.37,47.73,33.5,82.4804846139087,82.28,20.7791239275241
2021-02-22,16:50:00,31,54.86,33,82.0109041638998,80.41,20.8636226774996
2021-02-22,17:00:00,30.53,56.97,31.5,80.5746609202255,80.1,21.0407247784041
2021-02-22,17:10:00,29.77,59.77,30,79.1002124496936,79.48,21.1117012491489
2021-02-22,17:20:00,29.47,61.05,29.5,78.6231097052714,79.25,21.175304736865
2021-02-22,17:30:00,28.6,65.79,28.5,77.7666576177346,78.69,21.5740489381517
2021-02-22,17:40:00,28.1,68.7,28,77.3503030150805,78.34,21.8063972641125
2021-02-22,17:50:00,27.65,70.43,27.5,76.8420893338149,77.9,21.7835814828192
2021-02-22,18:00:00,27.39,72.63,27,76.4337959609958,77.79,22.0383221138772
2021-02-22,18:10:00,27.14,73.62,26.5,75.9271935503211,77.54,22.0199820842254
2021-02-22,18:20:00,26.86,74.78,26,75.4223869485331,77.25,22.0066304125921
2021-02-22,18:30:00,26.77,73.36,26,75.2781618521584,76.93,21.6060051448845
2021-02-22,18:40:00,26.7,73.95,26,75.3010661013298,76.9,21.6696280592495
2021-02-22,18:50:00,26.52,74.89,26,75.3130042136074,76.74,21.7027894822427
2021-02-22,19:00:00,26.28,77.89,25.5,74.9611783831986,76.72,22.114384397774
2021-02-22,19:10:00,26.21,77.4,25.5,74.8994967298737,76.54,21.9430464718715
2021-02-22,19:20:00,26.16,78.24,25.5,74.9457796747408,76.56,22.0716102076133
2021-02-22,19:30:00,26.07,78.85,25.5,74.9602220047842,76.49,22.1117277910671
2021-02-22,19:40:00,26.1,79.04,25.5,74.9849323212637,76.57,22.1803675590658
2021-02-22,19:50:00,25.88,81.8,25,74.611032782963,76.52,22.5306466193416
2021-02-22,20:00:00,25.63,81.38,25,74.4928134942516,76.07,22.2022597062546
2021-02-22,20:10:00,25.22,83.61,24.5,74.0085781500372,75.65,22.24605041677
2021-02-22,20:20:00,25.06,84.93,24.5,74.0448759788676,75.53,22.3468777190767
2021-02-22,20:30:00,24.97,85.03,24,73.5200894638938,75.38,22.2780262885938
2021-02-22,20:40:00,24.84,86.29,24,73.5612424308645,75.29,22.3923400857346
2021-02-22,20:50:00,24.78,86.22,24,73.5352324211549,75.2,22.3200900587636
2021-02-22,21:00:00,24.75,86.25,24,73.5266882354762,75.15,22.296356209656
2021-02-22,21:10:00,24.75,86.04,23.5,73.0122666502515,75.13,22.2562962506987
2021-02-22,21:20:00,24.64,86.64,24,73.5144902261459,75.01,22.2624728504051
2021-02-22,21:30:00,24.61,86.83,23.5,73.016838082377,74.97,22.2689946732693
2021-02-22,21:40:00,24.56,86.86,23.5,73.0011943444327,74.89,22.2255398456462
2021-02-22,21:50:00,24.47,87.76,23.5,73.0303145957127,74.83,22.3064294325353
2021-02-22,22:00:00,24.46,88.51,23.5,73.0771498309362,74.89,22.4365273081561
2021-02-22,22:10:00,24.39,88.59,23.5,73.057678282254,74.77,22.3824396729278
2021-02-22,22:20:00,24.49,88.51,23.5,73.087787049195,74.95,22.4660751366528
2021-02-22,22:30:00,24.61,88.51,23.5,73.1303357417511,75.14,22.5842659493087
2021-02-22,22:50:00,24.32,89.86,23.5,73.1171600592263,74.79,22.547666831184
2021-02-22,23:00:00,24.19,90.78,23,72.6313417263256,74.66,22.5870603509045
2021-02-22,23:10:00,24.14,91.72,23,72.6746589364091,74.66,22.7073859344696
2021-02-22,23:20:00,24.12,90.87,23,72.6123163392399,74.54,22.5342120534441
2021-02-22,23:30:00,24.04,90.96,23,72.5897218267912,74.42,22.4714495188643
2021-02-22,23:40:00,24.06,90.55,23,72.570075461355,74.42,22.4168762815416
2021-02-22,23:50:00,24.05,91.15,23,72.6056448491179,74.45,22.5156801364386
2021-02-23,00:00:00,23.96,91.43,23,72.5917850694302,74.29,22.4771807484172
2021-02-23,00:10:00,23.88,92.11,22.5,72.1072007008989,74.25,22.5200019469413
2021-02-23,00:20:00,23.79,92.13,22.5,72.0764158830805,74.09,22.4344885641124
2021-02-23,00:30:00,23.69,92.76,22.5,72.0811321308101,73.98,22.4475892522503
2021-02-23,00:40:00,23.6,93.25,22.5,72.0802310767668,73.87,22.4450863243523
2021-02-23,00:50:00,23.5,93.16,22.5,72.0388270355918,73.68,22.3300750988661
2021-02-23,01:00:00,23.42,93.39,22,71.5248663698085,73.57,22.2912954716904
2021-02-23,01:10:00,23.37,93.08,22,71.4873576001937,73.45,22.1871044449826
2021-02-23,01:20:00,23.26,93.91,22,71.5005777400731,73.34,22.2238270557587
2021-02-23,01:30:00,23.12,94.95,21.5,71.0156750230111,73.18,22.2657639528087
2021-02-23,01:40:00,23.05,95.61,21.5,71.0316089085913,73.11,22.310024746087
2021-02-23,01:50:00,22.94,95.77,21.5,71.0021160268502,72.93,22.2281000745838
2021-02-23,02:00:00,22.83,96.1,21.5,70.9830576672951,72.77,22.1751601869308
2021-02-23,02:10:00,22.81,96.68,21.5,71.0114714777097,72.78,22.2540874380824
2021-02-23,02:20:00,22.71,96.67,21.5,70.9750104745389,72.61,22.1528068737191
2021-02-23,02:30:00,22.69,97.06,21.5,70.9916397284448,72.6,22.19899924568
2021-02-23,02:40:00,22.66,96.97,21,70.4753961844634,72.54,22.1538782901761
2021-02-23,02:50:00,22.69,97.06,21,70.4916397284448,72.6,22.19899924568
2021-02-23,03:00:00,22.57,96.81,21,70.4333667635687,72.38,22.0371298988019
2021-02-23,03:10:00,22.63,97.29,21,70.4841092753446,72.51,22.1780813204017
2021-02-23,03:20:00,22.72,98.23,21.5,71.0733138024082,72.76,22.4258716733562
2021-02-23,03:30:00,22.77,98.19,21.5,71.088860909969,72.83,22.4690580832473
2021-02-23,03:40:00,22.67,98.36,21.5,71.0631842608661,72.67,22.3977340579615
2021-02-23,03:50:00,22.51,98.51,21.5,71.0147154501576,72.4,22.26309847266
2021-02-23,04:00:00,22.46,98.7,21,70.5081441432743,72.32,22.2448448424285
2021-02-23,04:10:00,22.43,98.55,21,70.4883690273722,72.27,22.1899139649229
2021-02-23,04:20:00,22.43,98.85,21,70.506342285261,72.29,22.2398396812805
2021-02-23,04:30:00,22.38,99.2,21,70.5092686881282,72.22,22.2479685781338
2021-02-23,04:40:00,22.37,100.07,21,70.5573428107435,72.27,22.3815078076208
2021-02-23,04:50:00,22.29,99.07,21,70.4691506280637,72.06,22.1365295223992
2021-02-23,05:00:00,22.25,100.06,21,70.5135479256164,72.06,22.2598553489345
2021-02-23,05:10:00,22.17,99.93,21,70.4770608928529,71.89,22.1585024801468
2021-02-23,05:20:00,22.16,100.38,21,70.5000235510485,71.91,22.2222876418015
2021-02-23,05:30:00,22.19,100.16,21,70.4978527175295,71.95,22.2162575486931
2021-02-23,05:40:00,22.29,100.08,21,70.5291315798345,72.14,22.3031432773181
2021-02-23,05:50:00,22.65,99.26,21,70.609955712209,72.71,22.527654756136
2021-02-23,06:00:00,23.18,97.88,21.5,71.2173383392217,73.55,22.8259398311713
2021-02-23,06:10:00,24.33,95.3,22.5,72.4704450359921,75.34,23.5290139888669
2021-02-23,06:20:00,25.77,88.46,24.5,74.5382454482156,77.09,23.7173484672655
2021-02-23,06:30:00,27.2,81.79,26.5,76.5737094072234,78.65,23.8158594645095
2021-02-23,06:40:00,28.01,77.88,27.5,77.5640332445847,79.45,23.7889812349575
2021-02-23,06:50:00,28.01,77.06,28.5,78.5007396571509,79.34,23.6131657143081
2021-02-23,07:00:00,27.54,79.27,28,78.0056657725311,78.88,23.6268493681419
2021-02-23,07:10:00,29.75,72.66,30.5,80.7524420578678,81.41,24.3123390496327
2021-02-23,07:20:00,29.16,72.49,31,81.0344072324154,80.48,23.7066867567094
2021-02-23,07:30:00,30.47,68.36,31,81.1344498853072,81.82,23.9845830147422
2021-02-23,07:40:00,29.62,69.37,31.5,81.4302029482096,80.71,23.4172304116933
2021-02-23,07:50:00,29.28,67.74,32,81.6719801588361,79.96,22.6999448856558
2021-02-23,08:00:00,29.27,67.35,31.5,81.1342992924178,79.89,22.5952758122717
2021-02-23,08:10:00,29.88,64.92,31.5,81.1248827605257,80.42,22.5691187792382
2021-02-23,08:20:00,31.57,61.78,31.5,81.404456367231,82.35,23.3457121311971
2021-02-23,08:30:00,31.98,57.93,35,84.6600337195038,82.26,22.6667603319548
2021-02-23,08:40:00,31.45,61.47,34,83.833839346723,82.13,23.1495537408972
2021-02-23,08:50:00,34.61,47.93,37.5,86.9117346735617,83.9,21.9770407598935
2021-02-23,09:00:00,35.14,43.93,37.5,86.572072481547,83.77,21.0335346709639
2021-02-23,09:10:00,36.14,40.94,39,87.9822938537194,84.37,20.7841495936649
2021-02-23,09:20:00,35.94,38.59,39.5,88.0739194444498,83.62,19.6497762345828
2021-02-23,09:30:00,35.78,41.39,40,88.9303836099475,84.02,20.6399544720764
2021-02-23,09:40:00,37.57,36.12,41.5,90.2077495220572,85,20.0215264501589
2021-02-23,09:50:00,37,38.11,41,89.8391289630456,84.78,20.3864693417932
2021-02-23,10:00:00,37.23,35.98,42,90.5776426572905,84.58,19.6601184924737
2021-02-23,10:10:00,39.22,31.51,44,92.4334229528482,85.8,19.2595082023561
2021-02-23,10:20:00,37.03,35.65,40,88.4610454777054,84.27,19.3362374380705
2021-02-23,10:30:00,37.25,33.12,43,91.1059550398736,83.94,18.3498751107601
2021-02-23,10:40:00,38.5,29.99,45.5,93.425880707751,84.63,17.8496686326415
2021-02-23,10:50:00,39.47,28.36,44,91.9050403907842,85.29,17.7917788632894
2021-02-23,11:00:00,38.88,29.22,44,91.8944158083807,84.86,17.7622661343907
2021-02-23,11:10:00,40.06,26.94,45.5,93.2921519115797,85.57,17.4781997543882
2021-02-23,11:20:00,37.84,31.44,43.5,91.4915131316384,84.23,18.0319809212177
2021-02-23,11:30:00,39.08,28.83,44.5,92.379182100088,84.99,17.7199502780222
2021-02-23,11:40:00,40.6,24.65,48.5,95.9510004629885,85.57,16.5305568416348
2021-02-23,11:50:00,40.13,26.28,45.5,93.1721611150793,85.49,17.1448919863314
2021-02-23,12:00:00,38.88,27.75,42,89.6002764446431,84.5,16.9452123462307
2021-02-23,12:10:00,41.19,25.54,44,91.83089285468,86.43,17.5858134852222
2021-02-23,12:20:00,43.21,22.17,48,95.6306377045065,87.61,17.0295491791847
2021-02-23,12:30:00,43.44,21.24,49,96.4556645883396,87.59,16.5435127453878
2021-02-23,12:40:00,41.43,24.18,46,93.591713107785,86.32,16.9214252994029
2021-02-23,12:50:00,40.71,25.56,43.5,91.190036420033,85.92,17.1945456112028
2021-02-23,13:00:00,41.01,24,45,92.4231240429902,85.83,16.4531223416394
2021-02-23,13:10:00,39.92,27.14,43.5,91.2916393369441,85.48,17.4767759359557
2021-02-23,13:20:00,38.52,28.67,42.5,90.1752527570641,84.34,17.1534798807335
2021-02-23,13:30:00,38.4,30.25,40,87.9443383686158,84.58,17.9009399128216
2021-02-23,13:40:00,41.51,26.55,42,90.1501293036079,87.04,18.472581398911
2021-02-23,13:50:00,39.5,29.29,41,89.0991338340559,85.56,18.330927316822
2021-02-23,14:00:00,40.8,27.21,43.5,91.57489061836,86.44,18.263585051
2021-02-23,14:10:00,41.39,25.97,43,90.9869593503094,86.75,18.0193315286371
2021-02-23,14:20:00,39.08,29.26,41,88.9638607614059,85.09,17.9551687816831
2021-02-23,14:30:00,38.8,30.12,40.5,88.5434088978757,84.99,18.1761358274324
2021-02-23,14:40:00,38.29,30.94,39,87.0394414158272,84.61,18.1651150439645
2021-02-23,14:50:00,36.95,35.03,38,86.3344287416776,84.03,18.9845242824379
2021-02-23,15:00:00,38.34,33.53,38,86.5183438720373,85.29,19.4953996445481
2021-02-23,15:10:00,41.49,27.62,42,90.3716545260177,87.3,19.0879292389381
2021-02-23,15:20:00,42.65,25.56,43.5,91.7771422330619,87.99,18.8253950918387
2021-02-23,15:30:00,43.03,25.03,43,91.27116886775,88.23,18.8088024104168
2021-02-23,15:40:00,38.05,33.28,39,87.3842049835458,84.9,19.1227916209606
2021-02-23,15:50:00,42.25,26.17,41,89.2919125876671,87.73,18.8664238546308
2021-02-23,16:00:00,37.69,34,39.5,87.8949592550872,84.65,19.1526645974643
2021-02-23,16:10:00,34.42,41.32,35,83.4825965176269,82.36,19.3961014378523
2021-02-23,16:20:00,36.4,37.14,34.5,82.9984547439711,83.86,19.4401520665863
2021-02-23,16:30:00,35.3,39,37,85.4306791540695,82.95,19.2518865390819
2021-02-23,16:40:00,35.14,39.39,36,84.4370318372389,82.84,19.2695328812192
2021-02-23,16:50:00,33.44,43.54,35.5,83.9687679108767,81.57,19.3576886413241
2021-02-23,17:00:00,32.25,46.51,33,81.4630644928942,80.62,19.3418458135949
2021-02-23,17:10:00,31.41,49.25,31.5,80.0187410217992,80.02,19.4965028383312
2021-02-23,17:20:00,30.72,51.14,30.5,79.0090026269622,79.43,19.4694517415617
2021-02-23,17:30:00,30.24,52.57,30,78.5095543004741,79.02,19.4709841679835
2021-02-23,17:40:00,29.77,53.53,29,77.4579924064975,78.54,19.3277566847153
2021-02-23,17:50:00,29.24,54.59,28.5,76.8946566603541,77.99,19.1518240565392
2021-02-23,18:00:00,28.77,55.63,28,76.3465465337619,77.5,19.0181848160052
2021-02-23,18:10:00,28.39,57.17,27.5,75.876819427898,77.18,19.1022761886055
2021-02-23,18:20:00,28.05,59.06,27.5,75.9504039600801,76.98,19.3066776668892
2021-02-23,18:40:00,27.52,62.68,26.5,75.1157483103041,76.7,19.7659675286224
2021-02-23,18:50:00,27.28,65.55,26.5,75.2943666784225,76.73,20.2621296622848
2021-02-23,19:00:00,26.99,67.75,26,74.8876409058335,76.58,20.5212247384265
2021-02-23,19:10:00,26.78,69.41,26,74.956929857414,76.46,20.7136940483722
2021-02-23,19:20:00,26.56,71.42,25.5,74.5481756933438,76.39,20.9671547037329
2021-02-23,19:30:00,26.31,74.44,25.5,74.7046475840033,76.35,21.4017988444535
2021-02-23,19:40:00,26.12,77.44,25,74.3711623077382,76.41,21.8643397437172
2021-02-23,19:50:00,25.96,79.35,25,74.4591117086284,76.38,22.1086436350789
2021-02-23,20:00:00,25.79,81.49,24.5,74.0569493782366,76.34,22.380414939546
2021-02-23,20:20:00,25.51,83.5,24.5,74.1028724210304,76.11,22.5079789473067
2021-02-23,20:30:00,25.42,84.87,24.5,74.1676704276273,76.1,22.6879734100759
2021-02-23,20:40:00,25.29,85.48,24.5,74.164296098076,75.96,22.6786002724334
2021-02-23,20:50:00,25.19,85.75,24,73.6476965624215,75.83,22.6324904511709
2021-02-23,21:00:00,25.09,86.77,24,73.6825223352265,75.77,22.7292287089625
2021-02-23,21:10:00,25.01,87.38,24,73.6958062616368,75.7,22.7661285045467
2021-02-23,21:20:00,24.97,88.03,24,73.725660013462,75.69,22.84905559295
2021-02-23,21:30:00,24.88,88.36,23.5,73.2159924656237,75.58,22.8222012933992
2021-02-23,21:40:00,24.83,89.04,23.5,73.2438130190282,75.56,22.8994806084117
2021-02-23,21:50:00,24.66,89.45,23.5,73.2107713140503,75.33,22.8076980945842
2021-02-23,22:00:00,24.68,89.67,23.5,73.2324669094359,75.37,22.8679636373219
2021-02-23,22:10:00,24.77,89.31,23.5,73.2405148389831,75.5,22.8903189971752
2021-02-23,22:20:00,24.64,90.79,23.5,73.2920578350498,75.43,23.0334939862496
2021-02-23,22:30:00,24.6,90.95,23.5,73.2883042533771,75.37,23.0230673704919
2021-02-23,22:40:00,24.56,91.25,23.5,73.2936631329417,75.33,23.0379531470602
2021-02-23,22:50:00,24.44,92.5,23.5,73.3319022218751,75.25,23.1441728385421
2021-02-23,23:00:00,24.39,91.94,23,72.777943613356,75.1,22.9942878148778
2021-02-23,23:10:00,24.32,92.43,23,72.7846159551062,75.04,23.0128220975173
2021-02-23,23:20:00,24.27,92.11,23,72.7461725924084,74.92,22.9060349789122
2021-02-23,23:30:00,24.29,92.22,23,72.7603951793641,74.96,22.9455421649002
2021-02-23,23:40:00,24.25,92.79,23,72.7827799907359,74.94,23.0077221964886
2021-02-23,23:50:00,24.18,92.37,23,72.7308487596821,74.79,22.8634687768948
2021-02-24,00:00:00,24.23,91.23,23,72.6749088520292,74.73,22.7080801445254
2021-02-24,00:10:00,24.11,92.97,22.5,72.2443649314175,74.72,22.901013698382
2021-02-24,00:20:00,23.86,92.99,22.5,72.1564534534897,74.3,22.6568151485826
2021-02-24,00:30:00,23.75,93.88,22.5,72.1737100898783,74.19,22.7047502496619
2021-02-24,00:40:00,23.81,93.63,22,71.6793106903485,74.26,22.7203074731903
2021-02-24,00:50:00,23.92,94.25,22.5,72.2578119708539,74.53,22.9383665857052
2021-02-24,01:00:00,23.82,94.04,22.5,72.208825872494,74.32,22.8022940902612
2021-02-24,01:10:00,23.64,94.45,22.5,72.1703299232795,74.04,22.6953608979987
2021-02-24,01:20:00,23.59,95.07,22,71.6912880192419,74.02,22.7535778312275
2021-02-24,01:30:00,23.66,94.67,22,71.6912903918437,74.1,22.7535844217881
2021-02-24,01:40:00,23.82,94.64,22.5,72.24661545254,74.37,22.9072651459445
2021-02-24,01:50:00,23.85,94.34,22.5,72.2384689921051,74.4,22.8846360891807
2021-02-24,02:00:00,23.92,94.87,22.5,72.2968107378843,74.58,23.0466964941232
2021-02-24,02:10:00,24.02,94.27,22.5,72.2948101273451,74.7,23.0411392426252
2021-02-24,02:20:00,24.05,93.85,23,72.7789639088336,74.71,22.9971219689821
2021-02-24,02:30:00,23.96,94.4,22.5,72.2815648245151,74.59,23.004346734764
2021-02-24,02:40:00,23.68,94.91,22.5,72.2134787236151,74.16,22.8152186767085
2021-02-24,02:50:00,23.44,95.16,22,71.6432381736918,73.76,22.6201060380328
2021-02-24,03:00:00,23.37,95.57,22,71.6436866384324,73.67,22.6213517734234
2021-02-24,03:10:00,23.24,95.64,22,71.6014880052756,73.45,22.5041333479877
2021-02-24,03:20:00,23.11,96.39,21.5,71.1012142454502,73.29,22.5033729040284
2021-02-24,03:30:00,23.08,96.75,21.5,71.1125551626911,73.26,22.5348754519197
2021-02-24,03:40:00,22.99,97.45,21.5,71.1230097018765,73.17,22.5639158385458
2021-02-24,03:50:00,22.94,97.82,21.5,71.127531993469,73.11,22.5764777596362
2021-02-24,04:00:00,22.82,95.97,21.5,70.9714745090066,72.74,22.1429847472404
2021-02-24,04:10:00,22.8,97.55,21,70.5609010595038,72.83,22.391391831955
2021-02-24,04:20:00,22.69,95.99,21,70.4261428207763,72.52,22.0170633910453
2021-02-24,04:30:00,22.63,96.68,21,70.446942106457,72.46,22.0748391846026
2021-02-24,04:40:00,22.56,96.75,21,70.4261205580378,72.35,22.0170015501049
2021-02-24,04:50:00,22.64,98.39,21,70.5542117573142,72.62,22.3728104369838
2021-02-24,05:00:00,22.6,98.48,21,70.5452523121337,72.55,22.3479230892602
2021-02-24,05:10:00,22.63,98.86,21,70.5788383202253,72.64,22.4412175561814
2021-02-24,05:20:00,22.63,99.4,21,70.6111157983182,72.68,22.5308772175506
2021-02-24,05:30:00,22.7,99.67,21,70.6523866424512,72.84,22.6455184512533
2021-02-24,05:40:00,22.77,98.43,21.5,71.1033264211332,72.85,22.5092400587034
2021-02-24,05:50:00,23.28,96.8,22,71.6873275785807,73.63,22.7425766071685
2021-02-24,06:00:00,24.41,94.9,23,72.9739457223,75.43,23.5387381175001
2021-02-24,06:10:00,25.95,90.86,24.5,74.7626309290095,77.67,24.3406414694708
2021-02-24,06:20:00,27.24,82.58,26.5,76.6453313102613,78.82,24.0148091951703
